2006-06-30,415.6,419.33,412.33,419.33
2006-07-03,420.04,423.77,419.45,423.2
2006-07-05,421.52,422.8,415.64,421.46
2006-07-06,423.38,425.38,421.98,423.19
2006-07-07,426.05,427.89,415.88,420.45
2006-07-10,423.44,425.23,416.38,418.2
2006-07-11,418.51,425.05,413.03,424.56
2006-07-12,422.09,422.74,416.73,417.25
2006-07-13,414,418.34,406.83,408.83
2006-07-14,410.33,411.49,398.61,403.5
2006-07-17,404.63,411,403.72,407.89
2006-07-18,409.75,410.57,397.74,403.05
2006-07-19,395.01,401.14,394.66,399
2006-07-20,404.28,404.44,385.66,387.12
2006-07-21,386.14,391.75,377.69,390.11
2006-07-24,392.82,393.89,381.21,390.9
2006-07-25,385.02,391.31,383.8,389.36
2006-07-26,388.2,391.91,383,385.5
2006-07-27,387.37,387.49,377.95,382.4
2006-07-28,382,389.56,381.73,388.12
2006-07-31,388,389.17,383.31,386.6
2006-07-32,385.11,385.77,375.51,375.51
2006-08-02,375.6,377.17,365.2,367.23
2006-08-03,364.98,377.91,363.36,375.39
2006-08-04,379.56,380.68,371.75,373.85
2006-08-07,371.5,379.73,371.15,377.95
2006-08-08,382.82,384.5,379.09,381
2006-08-09,382.8,384.68,376.36,376.94
2006-08-10,373.88,377.67,372.46,374.2
2006-08-11,374.4,375.28,368,368.5
2006-08-14,371.5,375.13,368.67,369.43
2006-08-15,374.11,381.67,372.6,380.97
2006-08-16,383.48,388.45,382.12,387.72
2006-08-17,386.39,390,383.92,385.8
2006-08-18,386.31,387.09,380.75,383.36
2006-08-21,378.1,379,375.22,377.3
2006-08-22,377.73,379.26,374.84,378.29
2006-08-23,377.64,378.27,372.66,373.43
2006-08-24,374.44,376.4,372.26,373.73
2006-08-25,373.08,375.32,372.5,373.26
2006-08-28,375.61,380.95,375,380.95
2006-08-29,380.78,382.32,377.2,378.95
2006-08-30,379.21,384.65,378.51,380.75
2006-08-31,381.49,382.15,378.2,378.53
2006-08-32,380.99,381.28,377.19,378.6
2006-09-05,379.87,385.4,377.44,384.36
2006-09-06,382.1,383.19,379.66,380.14
2006-09-07,379.39,381.75,377.4,378.49
2006-09-08,376.72,380.79,376.72,377.85
2006-09-11,378.26,384.69,377.77,384.09
2006-09-12,385,392.73,384.88,391.9
2006-09-13,395.15,406.76,395.1,406.57
2006-09-14,404.3,406.28,401.93,403.98
2006-09-15,407.48,410.05,406.74,409.88
2006-09-18,410,418.69,409.47,414.69
2006-09-19,415.46,415.49,392.74,403.81
2006-09-20,407.1,407.39,394.62,397
2006-09-21,400.3,408.45,399.86,406.85
2006-09-22,404.98,407.45,401.36,403.78
2006-09-25,405.58,409.45,402.5,403.98
2006-09-26,405.5,407.68,401.77,406.87
2006-09-27,406.3,411.22,402.37,402.92
2006-09-28,404.08,406.98,400.54,403.58
2006-09-29,405.13,405.62,401.41,401.9
2006-010-02,401.9,406,400.8,401.44
2006-010-03,401.29,406.46,398.19,404.04
2006-010-04,404.97,415.77,403.05,415.7
2006-010-05,414.7,418.24,410.86,411.81
2006-010-06,410.22,421.91,409.75,420.5
2006-010-09,424.8,431.95,423.42,429
2006-010-10,431.56,437.85,422.39,426.65
2006-010-11,425.02,429.91,423.76,426.5
2006-010-12,428.56,429.68,424,427.44
2006-010-13,427.76,429.5,425.56,427.3
2006-010-16,427.7,429.2,421.34,421.75
2006-010-17,420.3,423.75,416.7,420.64
2006-010-18,422.99,424.75,417.5,419.31
2006-010-19,420.23,429.5,419.57,426.06
2006-010-20,458.99,460.1,453.59,459.67
2006-010-23,462.28,484.64,460.37,480.78
2006-010-24,476.28,477.86,471.41,473.31
2006-010-25,477.49,488.5,475.11,486.6
2006-010-26,487.68,491.96,484.2,485.1
2006-010-27,483.9,485.24,472.49,475.2
2006-010-30,474.82,480.46,470.01,476.57
2006-010-31,478.06,482.16,473.84,476.39
2006-010-32,478.76,479.13,465.26,467.5
2006-10-02,467.5,473.73,466.38,469.91
2006-10-03,472.23,473.75,465.06,471.8
2006-10-06,473.77,479.66,472.33,476.95
2006-10-07,476.95,479.02,471.77,472.57
2006-10-08,470.35,481.74,468.6,475
2006-10-09,476.5,479.49,471.86,472.63
2006-10-10,473.78,474.72,470.29,473.55
2006-10-13,474.9,481.17,474.14,481.03
2006-10-14,480.7,489.95,480.5,489.3
2006-10-15,493.43,499.85,491.93,491.93
2006-10-16,495,497.68,492.56,495.9
2006-10-17,493.25,499.66,493,498.79
2006-10-20,498.4,498.4,492.65,495.05
2006-10-21,496.54,510,495.83,509.65
2006-10-22,510.97,513,505.78,508.01
2006-10-24,504.5,507.5,504,505
2006-10-27,501.37,501.78,484.75,484.75
2006-10-28,481.13,489.86,477.03,489.5
2006-10-29,494.24,494.74,482.25,484.65
2006-10-30,484.19,490.4,481.55,484.81
2006-10-31,485.98,488.39,478.5,480.8
2006-11-04,483,487.43,479.35,484.85
2006-11-05,487.4,489.44,484.89,487
2006-11-06,486.96,492.4,484.52,488.71
2006-11-07,490.23,491.8,482.42,482.64
2006-11-08,481.94,488.6,480,484.11
2006-11-11,484.92,488.9,483.8,483.93
2006-11-12,483.85,486.36,480.28,481.78
2006-11-13,484.69,485.5,477.02,478.99
2006-11-14,480.25,483.75,477.26,482.12
2006-11-15,482.64,484.11,479.84,480.3
2006-11-18,482.51,482.74,460.72,462.8
2006-11-19,461.72,469.31,458.5,468.63
2006-11-20,470,471.5,462.33,462.9
2006-11-21,464.18,465.25,452.34,456.2
2006-11-22,457.5,458.64,452.73,455.58
2006-11-26,456.52,459.47,454.59,457.53
2006-11-27,460,468.08,459.1,468.03
2006-11-28,467.12,468.58,462.25,462.56
2006-11-29,462.1,464.47,459.86,460.48
2007-01-03,466,476.66,461.11,467.59
2007-01-04,469,483.95,468.35,483.26
2007-01-05,482.5,487.5,478.11,487.19
2007-01-08,487.69,489.87,482.2,483.58
2007-01-09,485.45,488.25,481.2,485.5
2007-01-10,484.43,493.55,482.04,489.46
2007-01-11,497.2,501.75,496.18,499.72
2007-01-12,501.99,505,500,505
2007-01-16,507.55,513,503.3,504.28
2007-01-17,503.39,507.77,494.38,497.28
2007-01-18,494.52,496.48,487.43,487.83
2007-01-19,487.98,490.76,486.74,489.75
2007-01-22,492.5,492.65,478.5,480.84
2007-01-23,480.79,484.75,477.29,479.05
2007-01-24,484.45,499.54,483.29,499.07
2007-01-25,501,504.5,485.66,488.09
2007-01-26,490.93,497.9,487.03,495.84
2007-01-29,498,498.75,490.5,492.47
2007-01-30,494,498,491.22,494.32
2007-01-31,496.49,505,495.51,501.5
2007-01-32,506,506.01,481.53,481.75
2007-02-02,482.61,485,477.81,481.5
2007-02-05,477.5,478,466.19,467.16
2007-02-06,468.1,473.3,467.26,471.48
